ID,Filename,Tissue_Area_um2,Collagen_Area_um2,CVF_Percent,Group
217,217.jpg,168865.36650163023,12292.428450670208,7.279425441303583,HS10WGaE10
218,218.jpg,195517.9084651612,6492.368071488951,3.3206002061165703,HS10WGaE10
219,219.jpg,202546.73348629396,6678.215191402004,3.2971231263297125,HS10WGaE10
220,220.jpg,193902.6687598116,14078.082357203237,7.260386072685694,HS10WGaE10
221,221.jpg,210281.8862456225,10588.06907378336,5.035178855784006,HS10WGaE10
222,222.jpg,202430.4431831904,7208.694602101195,3.5610723805893425,HS10WGaE10
223,223.jpg,210656.84096123656,9580.3646902548,4.547853583362956,HS10WGaE10
224,224.jpg,212222.8474821881,8406.484724067142,3.961159141817988,HS10WGaE10
225,225.jpg,210015.17932616835,7071.971984059896,3.3673623053106208,HS10WGaE10
226,226.jpg,211465.43895664773,7895.024755464316,3.733482310120125,HS10WGaE10
227,227.jpg,199080.19562854728,9063.687960391257,4.55278232562253,HS10WGaE10
228,228.jpg,214932.84627460453,13313.066054824296,6.19405841665314,SS10W
229,229.jpg,212644.3183190436,7627.339693273759,3.586900300731282,SS10W
230,230.jpg,212457.0583262891,9068.035261441855,4.268173217156792,SS10W
231,231.jpg,216747.409733124,9066.731071126676,4.183086239549681,SS10W
232,232.jpg,214775.4739765729,7144.571911604879,3.326530622572012,SS10W
233,233.jpg,215850.0181137544,7577.671778770679,3.5106190145312834,SS10W
234,234.jpg,215961.41770317595,6420.637604154088,2.973048460433248,SS10W
235,235.jpg,210541.85484844825,5747.240671416495,2.7297378355260813,SS10W
236,236.jpg,220838.43738678904,6434.875015094795,2.913838320556665,SS10W
237,237.jpg,197191.18463953628,7855.029585798817,3.983458794143227,SS10W
238,238.jpg,209829.0061586765,7576.3675884555005,3.6107341530875448,SS10W
239,239.jpg,226461.34524815844,6959.485569375679,3.0731450269137146,SS10W
240,240.jpg,210469.90701606087,5377.937447168217,2.5552049332914035,SS10W
241,241.jpg,206652.7593285835,8814.478927665741,4.26535748000852,SS10W
242,242.jpg,224817.73940345368,10223.004468059413,4.547241020742319,SS10W
243,243.jpg,219214.7204443908,6454.220504769955,2.944245939180543,SS10W
244,244.jpg,214229.2355995653,9904.238618524332,4.623196544955805,SS10W
245,245.jpg,226503.62275087548,8772.853520106268,3.873162562947289,SS10W
246,246.jpg,205226.0838063036,7437.362637362637,3.6239850702321865,SS10W
247,247.jpg,214752.7593285835,7239.669122086704,3.3711646568459748,SS10W
248,248.jpg,209616.9665499336,6280.545827798575,2.996201085804028,SS10W
249,249.jpg,225116.72503320852,5355.874894336433,2.3791545890454606,SS10W
250,250.jpg,204530.6243207342,4415.336312039609,2.158765381322901,SS10W
251,251.jpg,196685.59352735177,6485.629754860524,3.297460499545235,SS10W
252,252.jpg,214062.6252868011,8674.604516362759,4.052367621269955,SS10W
253,253.jpg,196868.83226663448,8696.232339089482,4.417272271575986,SS10W
254,254.jpg,201651.5155174496,7445.731191885038,3.69237551861629,SS10W
255,255.jpg,208671.8633015336,8801.980437145272,4.218096439972021,SS10W
256,256.jpg,201114.40647264823,11622.726723825625,5.779161685966205,SS10W
257,257.jpg,213731.0348991668,8328.668035261442,3.896798627859875,SS10W
258,258.jpg,208358.6402608381,9743.171114599683,4.6761541073614685,SS10W
259,259.jpg,217173.22787103007,5251.1049390170265,2.4179338266019763,SS10W
260,260.jpg,221837.7732157952,4228.29368433764,1.9060296283376952,SS10W
261,261.jpg,221899.1788431349,5164.267600531337,2.3273036103401106,SS10W
262,262.jpg,220648.24296582537,6335.756551141167,2.871428508099412,SS10W
263,263.jpg,204195.88213983816,10365.813307571549,5.076406634132217,SS10W
264,264.jpg,209578.6016181621,14289.904600893611,6.818398677422634,HS2W
265,265.jpg,208186.1610916556,23791.2570945538,11.427876363059267,HS2W
266,266.jpg,202872.23765245744,12301.557782876464,6.063696997294619,HS2W
267,267.jpg,200529.04238618523,19445.91232942881,9.69730473852224,HS2W
268,268.jpg,207983.0334500664,13103.85219176428,6.300442865167806,HS2W
269,269.jpg,194486.5112909069,20332.65306122449,10.454531230092115,HS2W
270,270.jpg,206296.93273759208,17936.638087187537,8.694573326498647,HS2W
