ID,Filename,Tissue_Area_um2,Collagen_Area_um2,CVF_Percent
073,073.jpg,200461.76790242724,36083.468180171476,18.000174575799782
074,074.jpg,211065.59594251902,32823.53580485449,15.551343485554867
075,075.jpg,209683.04552590268,34971.53725395483,16.678285631650994
076,076.jpg,210563.7000362275,35973.04673348629,17.08416347513704
077,077.jpg,198111.39958942158,29074.858108924043,14.676014691320436
078,078.jpg,222952.20384011592,10545.4655234875,4.7299220827841175
079,079.jpg,225069.1220867045,8219.550778891438,3.6520117476287925
080,080.jpg,231025.79398623353,9608.404782031155,4.159018184178908
081,081.jpg,232321.833111943,4381.970776476271,1.8861639983551792
082,082.jpg,230480.09902185726,6467.588455500543,2.80613748560009
083,083.jpg,233104.12993599806,5511.399589421568,2.3643508980020207
084,084.jpg,222850.0422654269,5413.150585678058,2.429055220564281
085,085.jpg,230322.8354063519,3777.1525178118586,1.639938354852196
086,086.jpg,230928.08839512136,4887.018476029465,2.1162512148230768
087,087.jpg,233311.7135611641,4452.179688443424,1.9082538208165265
088,088.jpg,231785.1587972467,4154.498249003744,1.7923918298142105
089,089.jpg,229534.01763072092,3038.9807994203597,1.3239783936120244
090,090.jpg,220597.59690858593,4999.178843134887,2.2661982329782635
091,091.jpg,224854.9088274363,5854.945054945055,2.603876911327918
092,092.jpg,225932.27871030068,5034.174616592199,2.2281785698480103
093,093.jpg,226924.76754015216,5398.69580968482,2.3790685645318876
094,094.jpg,224695.79760898443,4584.120275329066,2.0401450868726756
095,095.jpg,229544.55983576862,5108.513464557421,2.2254996886932927
096,096.jpg,224967.93865475184,5391.957493056394,2.396767079477573
097,097.jpg,227254.1842772612,4679.543533389688,2.059167160451671
098,098.jpg,229672.696534235,4101.026446081391,1.7855959841835585
099,099.jpg,228686.94602101194,3853.882381354909,1.6852218495238511
100,100.jpg,227306.0258422896,4869.8466368796035,2.14241862653409
101,101.jpg,230402.28233305155,3929.7427846878395,1.7056006324656585
102,102.jpg,226142.4707160971,7244.125105663567,3.203345697393551
103,103.jpg,229449.7886728656,5498.792416374834,2.396512303706956
104,104.jpg,227886.2818500181,7900.458881777563,3.4668426803229866
105,105.jpg,224733.51044559837,7550.827194783239,3.359902659737556
106,106.jpg,229341.10614660065,6343.581693032243,2.766002920112047
107,107.jpg,229220.79459002535,5536.396570462504,2.4153116563288552
108,108.jpg,226015.63820794589,5529.766936360343,2.4466302332906165
109,109.jpg,225431.46962927183,5403.260475787948,2.396852792857074
110,110.jpg,228209.72104818258,4537.38678903514,1.988253071865045
111,111.jpg,225502.00458881777,5619.321338002656,2.491916357129053
112,112.jpg,222979.80920178723,5919.937205651491,2.6549207423055066
113,113.jpg,225091.94541722015,5384.784446322908,2.392259943527485
114,114.jpg,209193.9741577104,12421.760656925491,5.937915136867557
115,115.jpg,211296.11158072695,15656.370003622751,7.4096820270358545
116,116.jpg,217145.62250935877,14915.155174495834,6.868733986959836
117,117.jpg,213424.44149257336,10242.458640260838,4.799102937147548
118,118.jpg,215462.23886004105,11106.158676488347,5.154573133208104
119,119.jpg,210489.14382320974,12370.353822002173,5.876955740953585
120,120.jpg,212849.94565873686,7841.444270015699,3.6840245581212954
121,121.jpg,223108.70667793744,6327.387996618766,2.8360112390201317
122,122.jpg,217592.851104939,10104.214466851829,4.643633472121217
123,123.jpg,226230.93829247676,6854.606931530008,3.0299157945710364
124,124.jpg,214707.98212776234,9417.992996014975,4.38641959310613
125,125.jpg,223493.22545586282,10600.784929356358,4.7432242779322555
126,126.jpg,207374.62866803526,17355.295254196353,8.369054288689608
127,127.jpg,218042.79676367587,5611.822243690375,2.573725125060063
128,128.jpg,224097.93503200097,8031.530008453085,3.5839375348577804
129,129.jpg,225517.32882502113,4371.211206376041,1.938303911788377
130,130.jpg,222574.53206134523,6255.331481705108,2.8104435057201576
131,131.jpg,222616.8095640623,8365.837459244052,3.757954071674278
132,132.jpg,219523.3788189832,10034.33160246347,4.570962626599184
133,133.jpg,210579.24163748338,20178.867286559595,9.582552928601547
134,134.jpg,209451.11701485328,16505.61526385702,7.8804140551260575
135,135.jpg,202784.42217123535,24119.804371452723,11.894308306919879
136,136.jpg,212291.2087912088,15314.998188624562,7.2141462078569
137,137.jpg,218835.52711025238,15267.503924646782,6.976702606864562
138,138.jpg,191059.5338727207,17080.763192851104,8.940021388427494
139,139.jpg,197378.9880449221,24135.56333776114,12.22803074269894
140,140.jpg,213754.51032484,18434.62142253351,8.624202312511981
141,141.jpg,211041.68578674074,14570.848931288492,6.904251582795092
142,142.jpg,196453.23028619733,22189.059292355996,11.294830459153303
143,143.jpg,210751.17739403454,26488.974761502235,12.568838328232287
144,144.jpg,206227.91933341383,14422.605965463108,6.993527361416918
145,145.jpg,215913.27134404058,11663.591353701244,5.401979823239416
146,146.jpg,216365.60801835527,10967.697138026808,5.069057526506879
147,147.jpg,216057.16700881536,22736.819224731313,10.5235200199601
148,148.jpg,213756.3579277865,17132.387392826953,8.014913595512702
149,149.jpg,218560.4516362758,17974.568288854003,8.224071717589117
150,150.jpg,229314.15288008694,3656.7322787103008,1.5946387228103103
151,151.jpg,224832.62890955198,3769.5447409733124,1.6766003934819282
152,152.jpg,230373.5901461176,3379.7005192609586,1.4670520683891488
153,153.jpg,228959.52179688442,3488.056997947108,1.5234382787720218
154,154.jpg,221758.6523366743,3782.0432314937807,1.7054771895672765
155,155.jpg,230241.64955923197,3200.1569858712714,1.3899122908464043
156,156.jpg,231525.0815118947,4168.300929839392,1.8003668987479626
157,157.jpg,231832.0009660669,3962.7822726723825,1.7093335933603113
158,158.jpg,233686.12486414684,3523.27013645695,1.5076933380213304
159,159.jpg,234841.96353097452,2751.624199975848,1.171691872527255
160,160.jpg,233850.01811375437,3731.397174254317,1.5956368976799524
161,161.jpg,231483.56478686148,4522.932013041903,1.9538890448686466
162,162.jpg,230784.51877792538,4325.564545344765,1.874287135137986
163,163.jpg,230726.8083564787,4994.070764400435,2.1644952313839796
164,164.jpg,232842.0963651733,2934.4282091534837,1.2602653278603588
165,165.jpg,231825.04528438594,2930.733003260476,1.2642003367950465
166,166.jpg,235168.55452240066,2574.03695205893,1.0945498037722317
167,167.jpg,233406.2673590146,2782.816085013887,1.1922627941834525
168,168.jpg,209867.47977297427,11299.504890713682,5.384114252926183
169,169.jpg,213182.07945900253,8932.07342108441,4.189880051715207
170,170.jpg,206004.90278951818,10929.114841202752,5.305269288842791
171,171.jpg,213306.7383166284,10677.406110373144,5.005658140308633
172,172.jpg,207890.54462021496,13310.457674193938,6.4026277378368315
173,173.jpg,215221.72442941673,8170.969689651009,3.796535740670885
174,174.jpg,198801.53363120396,28551.008332327012,14.36156341997436
175,175.jpg,209782.27267238256,18649.921507064362,8.890132264030711
176,176.jpg,202832.5685303707,32210.566356720203,15.8803719689115
177,177.jpg,203425.86644125104,23116.773336553557,11.36373350201737
178,178.jpg,201263.62758121,23442.168820190796,11.647493937140663
179,179.jpg,218577.08006279435,18696.111580726963,8.55355537522773
180,180.jpg,226644.25793986232,7408.561767902427,3.2688062937240665
181,181.jpg,229314.69629271826,10408.634222919936,4.539017512263324
182,182.jpg,227889.4336432798,9001.738920420239,3.950046641702069
183,183.jpg,211432.61683371573,15116.43521313851,7.149528506771048
184,184.jpg,215747.53049148654,12629.4529646178,5.8538111355653095
185,185.jpg,215191.29332206256,19053.4597270861,8.854196391008278
186,186.jpg,222272.93805096002,6162.190556696051,2.7723530406941665
187,187.jpg,202714.64798937328,11906.388117377128,5.8734720137250696
188,188.jpg,208734.68180171476,8241.287284144428,3.948211774396527
189,189.jpg,220372.9501267963,4355.1261924888295,1.9762526162957001
190,190.jpg,219328.4023668639,7220.867045042869,3.2922626377247513
191,191.jpg,196682.00700398503,19686.644125105664,10.009377281118951
192,192.jpg,187684.07197198406,7429.754860524091,3.958649651225142
193,193.jpg,191491.0035019925,8583.41987682647,4.48241417082404
194,194.jpg,193012.9935998068,8911.532423620336,4.61706347195335
195,195.jpg,205641.4684216882,4920.275329066538,2.3926474396579516
196,196.jpg,216632.96703296702,7381.065088757397,3.4071753666348257
197,197.jpg,201741.50464919696,7374.5441371814995,3.655442220481553
198,198.jpg,215921.2051684579,6290.653302741215,2.913402274609091
199,199.jpg,215642.97790121965,7396.606690013284,3.430024368055923
200,200.jpg,219554.24465644246,7554.848448255041,3.4409940286405467
201,201.jpg,226054.655234875,6306.194903997101,2.7896770793969483
202,202.jpg,221466.07897596908,8250.633981403213,3.7254617138448887
203,203.jpg,216111.2909068953,12372.310107474943,5.724971636398748
204,204.jpg,180882.6107957976,10399.93962081874,5.749551919371323
205,205.jpg,207931.3005675643,10653.061224489797,5.123356221699886
206,206.jpg,192847.361429779,15351.624199975848,7.960505182004159
207,207.jpg,202284.2651853641,13955.27110252385,6.89884163246008
208,208.jpg,202250.1388721169,17789.916676729863,8.795997261578375
209,209.jpg,196249.45054945056,15121.978021978022,7.705488081439299
210,210.jpg,222455.41601255885,11015.517449583383,4.951786585839518
211,211.jpg,219233.63120396086,7223.040695568168,3.294677306534377
212,212.jpg,220890.71368192247,3887.900012075836,1.7601011591978115
213,213.jpg,214883.72177273277,6182.296824055065,2.877042883031243
214,214.jpg,204790.1581934549,7179.56768506219,3.5058167581862096
215,215.jpg,216058.14515155175,7779.9299601497405,3.6008501112941564
216,216.jpg,178231.51793261684,15105.784325564546,8.475372089506369
217,217.jpg,168865.36650163023,12292.428450670208,7.279425441303583
218,218.jpg,195517.90846516122,6492.368071488951,3.3206002061165703
219,219.jpg,202546.73348629393,6678.215191402004,3.2971231263297125
220,220.jpg,193902.6687598116,14078.082357203237,7.260386072685694
221,221.jpg,210281.8862456225,10588.06907378336,5.035178855784006
